Record Info,Last Modified User,Last Modified Date,ID,Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Short Title,Title,Application Summary,Grant Purpose,Area,Principal Investigator,Co-Investigators,Grant and/or Account #,Administered By,Funding Source,Project,Currency,Received Amount,Total Amount,Member Share,Monetary,Rpt,Hours Per Week,Personnel Paid,Rnw,Education Grant,Duplicate Reported,Other Details (doesn't print),Year
,"Ede, Cathy",12/16/2010 9:39:20 AM,2169,"Lewis, James",Medicine,1992/07,1994/06,Grants,Funded,False,False,Co-Investigator,,Surfactant metabolism in acute lung injury.,,Operating,Research,J Lewis,,,,Medical Research Council of Canada (Operating Grant),,CND,,"$45,631,526.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:02:33 PM,2170,"Mangel, Joy",Medicine,2002,2003,Grants,Funded,False,False,Collaborator,,A phase II trial of Rituximab plus ESHAP as salvage chemotherapy in relapsed/ refractory aggressive non-Hodgkin’s lymphoma.,,Clinical Trial,Research,Dr. Joy Mangel,,,,Roche Limited,,,,"$6,594,061.00",,,0,,,0,False,,,
,"Collier, Mary",3/17/2014 11:06:39 AM,2171,"Kostuk, William",Medicine,1993,1995,Grants,Funded,False,True,Principal Site Investigator,,Evaluation of cardiac function and coronary vasculature in cardiac transplant patients,,Clinical Trial,Research,William Kostuk,,,,Bristol-Myers Squibb Canada Inc.,,,,"$36,268,313.00","$12,525.00",,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2172,"Lewis, James",Medicine,1992/07,1997/06,Grants,Funded,False,False,Co-Investigator,,Surfactant metabolism in acute lung injury.,,Salary Award,,J Lewis,,,,Ontario Ministry of Health - Career Scientist Award,,,,"$58,974,179.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:05:48 PM,2173,"Kostuk, William",Medicine,2005/07,2006/06,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,,,,,Searle,,,,"$49,129,979.00",,,0,,,0,False,,,
,"Ede, Cathy",12/16/2010 9:39:42 AM,2174,"Lewis, James",Medicine,1992/07,1993/06,Grants,Funded,False,False,Co-Investigator,,Distribution of exogenously administered surfactant in acute lung injury.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society – Block Term Grant,,CND,,"$27,883,240.00",,,0,,,0,False,False,,
,"Collier, Mary",2/27/2014 1:43:18 PM,2175,"Kostuk, William",Medicine,1993,1994,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,William Kostuk,,,,Miles,,,,"$14,722,221.00","$20,544.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:40:02 AM,2176,"Lewis, James",Medicine,1992/07,1993/06,Grants,Funded,False,False,Co-Investigator,,Endogenous surfactant metabolism and treatment responses in sepsis-associated lung injury.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society – Grant-in-Aid,,,,"$35,603,929.00",,,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:24:29 AM,2177,"Kostuk, William",Medicine,1992,1993,Grants,Funded,False,True,Principal Site Investigator,,Evaluation of therapeutic interventions in patients with heart failure,,Clinical Trial,Research,Dr. William Kostuk,,,,Burroughs Wellcome,,,,"$49,147,138.00","$30,000.00",,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:23:38 AM,2178,"Kostuk, William",Medicine,1992,1993,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,Dr. William Kostuk,,,,Boehringer Ingelheim,,,,"$43,575,222.00","$52,928.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:38:25 AM,2179,"Lewis, James",Medicine,1992/10,1993/10,Grants,Funded,False,False,Co-Investigator,,Production of human surfactant proteins for artificial surfactant.,,Operating,Research,J Lewis,,,,NSERC,,,,"$51,121,021.00",,,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:15:50 AM,2180,"Kostuk, William",Medicine,1992,1994,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,Dr. William Kostuk,,,,Schering,,,,"$20,168,457.00","$43,816.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:37:00 AM,2181,"Lewis, James",Medicine,1993/07,1994/06,Grants,Funded,False,False,Co-Investigator,,Surfactant metabolism and treatment responses in sepsis-associated lung injury.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society Grant-in-Aid,,CND,,"$23,923,109.00",,,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 9:44:21 AM,2182,"Kostuk, William",Medicine,1992,1993,Grants,Funded,False,True,Principal Site Investigator,,Evaluation of therapeutic interventions in patients with heart failure,,Clinical Trial,Research,Dr. Peter Pflugfelder,,,,Boots Pharmaceuticals,,,,"$63,940,572.00","$31,951.00",,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 9:46:48 AM,2183,"Kostuk, William",Medicine,1991,1994,Grants,Funded,False,True,Principal Site Investigator,,Reduction of coronary artery risk factors,,Clinical Trial,Research,Dr. William Kostuk,,,,Sanofi-Winthrop,,,,"$33,168,405.00","$83,800.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:37:38 AM,2184,"Lewis, James",Medicine,1993/01,1994/01,Grants,Funded,False,True,Co-Investigator,,Evaluation of exogenous surfactant in pediatric ARDS.,,Operating,Research,J Lewis,,,,Abbott Laboratories Canada,,,,"$74,031,982.00",,,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:07:52 AM,2185,"Kostuk, William",Medicine,1991,1993,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,Dr. William Kostuk,,,,BioPharm,,,,"$67,828,075.00","$15,924.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:35:30 AM,2188,"Lewis, James",Medicine,1993/07,1994/06,Grants,Funded,False,False,Co-Investigator,,Surfactant-associated proteins and the immune system.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society Grant-in-Aid,,,,"$10,463,428.00",,,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:29:56 AM,2189,"Lewis, James",Medicine,1994/07,1997/05,Grants,Funded,False,False,Co-Investigator,,Exogenous surfactant therapy for acute lung injury.,,Operating,Research,J Lewis,R Veldhuizen,,,Medical Research Council of Canada,,,,"$65,363,483.00",,,0,,,0,False,False,,
,"Collier, Mary",2/27/2014 1:30:21 PM,2190,"Kostuk, William",Medicine,1991,1992,Grants,Funded,False,False,Principal Site Investigator,,Evaluations in therapeutic interventions in patients with heart failure,,Clinical Trial,Research,William Kostuk,,,,Roussel Canada Inc,,,,"$36,809,097.00","$18,566.00",,0,,,0,False,False,,
,"Collier, Mary",2/27/2014 1:26:04 PM,2191,"Kostuk, William",Medicine,1991,1992,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,William Kostuk,,,,Syntex,,,,"$69,648,280.00","$17,250.00",,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:21:57 AM,2192,"Kostuk, William",Medicine,1991,1992,Grants,Funded,False,True,Principal Site Investigator,,Evaluation of therapeutic interventions in patients in heart failure,,Clinical Trial,Research,Dr. William Kostuk,,,,Sterling Winthrop,,,,"$24,420,171.00","$58,500.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:30:32 AM,2193,"Lewis, James",Medicine,1994/07,1995/06,Grants,Funded,False,False,Co-Investigator,,Evaluation of exogenous surfactant preparations in acute lung injury.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society - Block Term Grant,,,,"$41,013,210.00",,,0,,,0,False,False,,
,"Collier, Mary",2/27/2014 1:22:47 PM,2194,"Kostuk, William",Medicine,1991,1992,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,William Kostuk,,,,Park Davis,,,,"$50,853,978.00",,,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:17:32 AM,2195,"Kostuk, William",Medicine,1990,1991,Grants,Funded,False,False,Principal Site Investigator,,Evaluation of inotropic agents in patients with heart failure,,Clinical Trial,Research,William Kostuk,,,,Sterling Winthrop,,,,"$35,681,460.00","$149,788.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:31:00 AM,2196,"Lewis, James",Medicine,1994/07,1995/06,Grants,Funded,False,False,Co-Investigator,,The structure-function relationships of surfactant associated protein A (SP-A).,,Operating,Research,J Lewis,R Veldhuizen,,,Ontario Thoracic Society - Block Term Grant,,,,"$50,651,266.00",,,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:31:31 AM,2197,"Lewis, James",Medicine,1994/07,1995/06,Grants,Funded,False,False,Co-Investigator,,Characterization of alveolar surfactant metabolism in normal and injured lungs.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society - Grants in Aid,,,,"$11,133,982.00",,,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:32:04 AM,2198,"Lewis, James",Medicine,1994/07,1995/06,Grants,Funded,False,False,Co-Investigator,,Salvage of donor lung grafts damaged by aspiration pneumonitis.,,Operating,Research,R Novick,J Lewis,,,Ontario Thoracic Society - Grants in Aid,,,,"$8,105,048.00",,,0,,,0,False,False,,
,"Collier, Mary",3/4/2014 10:06:12 AM,2199,"Kostuk, William",Medicine,1990,1991,Grants,Funded,False,True,Principal Site Investigator,,Assessment of antianginal agents,,Clinical Trial,Research,Dr. William Kostuk,,,,Parke –Davis,,,,"$69,103,945.00","$48,000.00",,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:36:18 AM,2200,"Lewis, James",Medicine,1994/07,1995/06,Grants,Funded,False,False,Co-Investigator,,Surfactant-associated proteins and the immune system.,,Operating,Research,,"J Lewis, R McFadden, L Fraher",,,Ontario Thoracic Society - Grants in Aid,,CND,,"$43,887,301.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2201,"Lewis, James",Medicine,1994/07,1995/06,Grants,Funded,False,False,Co-Investigator,,Surfactant metabolism in acute lung injury. (R. Veldhuizen),,Fellowship Award,,J Lewis,R Veldhuizen,,,Canadian Lung Association,,,,"$27,532,250.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2203,"Lewis, James",Medicine,1994/05,1994/08,Grants,Funded,False,False,Co-Investigator,,Surfactant Metabolism. (J. Marcou),,Studentship Award,,J Lewis,J Marcou,,,Easter Seal Foundation - Summer Studentship,,,,"$16,462,958.00",,,0,,,0,False,False,,
,"Ede, Cathy",8/28/2008 1:38:39 PM,2204,"Lewis, James",Medicine,1994/10,1995/09,Grants,Funded,False,False,Co-Investigator,,Interaction between inhaled nitric oxide therapy and surfactant administration in acute lung injury.,,Operating,Research,D McCormack,J Lewis.,,,Victoria Hospital Research Development Fund,,,,"$52,742,551.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:42:45 PM,2205,"Lewis, James",Medicine,1994/04,1995/03,Grants,Funded,False,False,Principal Investigator,,Characterization of alveolar surfactant metabolism in normal and injured lungs.,,Operating,Research,J Lewis,,,,Lawson Research Institute - Pooled Research Trust Fund,,,,"$369,735.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:22:30 PM,2207,"Lewis, James",Medicine,1994/01,1997/12,Grants,Funded,False,False,Principal Investigator,,Surfactant metabolism in acute lung injury.,,Operating,Research,J Lewis,,,,Lawson Research Institute - Pooled Research Trust Fund,,,,"$27,903,254.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:26:05 PM,2208,"Lewis, James",Medicine,1994/01,1997/12,Grants,Funded,False,False,Co-Investigator,,Surfactant metabolism in acute lung injury.,,Operating,Research,J Lewis,R Veldhuizen,,,St Joseph’s Health Centre - Research Supplement,,,,"$70,083,528.00",,,0,,,0,False,,,
,"Ede, Cathy",12/16/2010 9:12:07 AM,2209,"Lewis, James",Medicine,1994/10,1995/09,Grants,Funded,False,True,Principal Investigator,,Evaluation of an ultrasonic nebulizer for surfactant delivery.,,Operating,Research,J Lewis,,,,Ross Laboratories,,,,"$54,406,588.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2210,"Lewis, James",Medicine,1995/09,1998/08,Grants,Funded,False,False,Co-Investigator,,The effects of mechanical ventilation on alveolar surfactant metabolism in acute lung injury. (C. Kerr),MRC Fellowship-C Kerr,Salary Support,,J Lewis,C Kerr,,,Medical Research Council of Canada Fellowship Award,,,,"$70,804,501.00",,,0,,,0,False,False,,
,"Ede, Cathy",8/28/2008 1:32:20 PM,2211,"Lewis, James",Medicine,1995/07,1997/06,Grants,Funded,False,False,Co-Investigator,,Exogenous surfactant therapy in lung transplantation.,,Operating,Research,R Novick,J Lewis,,,Heart and Stroke Foundation,,,,"$68,218,962.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:36:18 PM,2212,"Lewis, James",Medicine,1995/07,1996/06,Grants,Funded,False,False,Co-Investigator,,Characterization of alveolar surfactant metabolism in normal and injured lungs.,,Operating,Research,J Lewis,R Veldhuizen,,,Ontario Thoracic Society - Grants in Aid,,,,"$65,886,376.00",,,0,,,0,False,,,
,"Gould, Derrick",7/28/2011 3:01:32 PM,2213,"Lewis, James",Medicine,1995/06,1997/08,Grants,Funded,False,False,Co-Investigator,,Factors influencing efficacy of exogenous surfactant administration in acute lung injury. (S. Manwell),,Studentship Award,,J Lewis,S Manwell,,,Summer Research Training Program - UWO Department of Medicine,,,,"$49,754,053.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2215,"Lewis, James",Medicine,1995/09,1996/08,Grants,Funded,False,False,Co-Investigator,,The role of the surfactant system in sepsis-induced lung injury. (J. Malloy),,Studentship Award,,J Lewis,J Malloy,,,St Joseph’s Health Centre - Department of Medicine Studentship,,,,"$69,533,692.00",,,0,,,0,False,False,,
,"Ede, Cathy",8/28/2008 1:35:21 PM,2216,"Lewis, James",Medicine,1995/10,1996/09,Grants,Funded,False,False,Co-Investigator,,The effect of early exogenous surfactant administration on sepsis-induced extra-pulmonary organ injury.,,Operating,Research,W Sibbald,J Lewis,,,Victoria Hospital Research Development Fund,,,,"$57,703,850.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:44:49 PM,2218,"Lewis, James",Medicine,1995/04,1996/03,Grants,Funded,False,False,Principal Investigator,,Early exogenous surfactant treatment in septic adult rats.,,Operating,Research,J Lewis,,,,Lawson Research Institute - Pooled Research Trust Fund,,,,"$1,620,430.00",,,0,,,0,False,,,
,"Ede, Cathy",12/16/2010 9:05:38 AM,2219,"Lewis, James",Medicine,1995/12,1996/12,Grants,Funded,False,True,Principal Investigator,,Evaluation of a novel exogenous surfactant preparation in a sheep model of lung injury.,,Operating,Research,J Lewis,,,,"Byk Gulden, Germany",,,,"$7,354,815.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:32 PM,2221,"Lewis, James",Medicine,1995/06,1996/06,Grants,Funded,False,True,Principal Investigator,,Evaluation of KL4 surfactant in a large animal model of lung injury.,,Operating,Research,J Lewis,,,,RW Johnson Pharmaceutical Research Institute,,,,"$18,805,972.00",,,0,,,0,False,False,,
,"Ede, Cathy",12/16/2010 9:11:27 AM,2222,"Lewis, James",Medicine,1995,1999,Grants,Funded,False,True,Principal Investigator,,Evaluation of a catheter device for aerosolization of surfactant.,,Operating,Research,J Lewis,,,,Trudell Medical Inc.,,,,"$13,249,687.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:52 PM,2223,"Lewis, James",Medicine,1996/05,1997/04,Grants,Funded,False,False,Co-Investigator,,A captive bubble tensiometer for research on pulmonary surfactant.,,Equipment Grant,,F Possmayer,J Lewis,,,Medical Research Council of Canada,,,,"$11,232,142.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:30:08 PM,2225,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Co-Investigator,,Interaction between inhaled nitric oxide therapy and surfactant administration in acute lung injury.,,Operating,Research,D McCormack,J Lewis.,,,Ontario Thoracic Society - Block Term Grant,,,,"$33,198,838.00",,,0,,,0,False,,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2226,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Co-Investigator,,The role of the surfactant system in sepsis-induced lung injury. (J. Malloy),,Studentship Award,,J Lewis,J Malloy,,,Ontario Thoracic Society - Block Term Grant,,,,"$52,624,501.00",,,0,,,0,False,False,,
,"Ede, Cathy",8/28/2008 1:31:05 PM,2228,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Co-Investigator,,Effects of mechanical ventilation on the pulmonary surfactant system - A human pilot study.,,Operating,Research,M Sharpe,J Lewis,,,Ontario Thoracic Society - Block Term Grant,,,,"$3,285,044.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:31:36 PM,2230,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Principal Investigator,,Evaluation of exogenous surfactant in sepsis-induced lung injury.,,Operating,Research,J Lewis,,,,Ontario Thoracic Society - Block Term Grant,,,,"$36,269,836.00",,,0,,,0,False,,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2231,"Lewis, James",Medicine,1996/07,1997/07,Grants,Funded,False,False,Co-Investigator,,The role of surfactant in acute bacterial pneumonia. (J. Vanderzwan),,Studentship Award,,J Lewis,J Vanderzwan,,,Ontario Thoracic Society - Block Term Grant,,,,"$41,384,290.00",,,0,,,0,False,False,,
,"Ede, Cathy",8/28/2008 1:28:15 PM,2233,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Co-Investigator,,Aggregate conversion of exogenous surfactant in vivo.,,Operating,Research,J Lewis,R Veldhuizen,,,Ontario Thoracic Society - Block Term Grant,,,,"$74,727,019.00",,,0,,,0,False,,,
,"Ede, Cathy",8/28/2008 1:28:43 PM,2235,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Co-Investigator,,The role of surfactant system in sepsis-induced lung injury.,,Operating,Research,J Lewis,R Veldhuizen,,,Ontario Thoracic Society - Grants in Aid,,,,"$69,772,023.00",,,0,,,0,False,,,
,"Ede, Cathy",12/16/2010 9:02:35 AM,2236,"Lewis, James",Medicine,1996/07,1997/06,Grants,Funded,False,False,Co-Investigator,,Surfactant alterations in septic adult rats. (J. Vanderzwan),,Studentship Award,,J Lewis,J Vanderzwan,,,Easter Seals Foundation - Summer Studentship,,,,"$58,952,155.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:01:14 PM,2239,"Lewis, James",Medicine,1996/01,1997/01,Grants,Funded,False,False,Co-Investigator,,The effects of mechanical ventilation in septic adult rats.,,Equipment Grant,,J Lewis,,,,Lawson Research Institute,,,,"$9,435,620.00",,,0,,,0,False,False,,
,"Collier, Mary",3/19/2014 2:08:40 PM,2240,"Kostuk, William",Medicine,1987,1987,Grants,Funded,False,False,Principal Site Investigator,,Grant,,Clinical Trial,Research,William Kostuk,,,,Heart and Stroke,,,,"$47,205,162.00","$5,000.00",,0,,,0,False,False,,
,"Ede, Cathy",8/28/2008 11:50:10 AM,2241,"Lewis, James",Medicine,1997/07,2002/06,Grants,Funded,False,False,Co-Investigator,,The role of pulmonary surfactant in acute lung injury.,,Operating,Research,J Lewis,R Veldhuizen,,,Medical Research Council of Canada,,,,"$19,180,781.00",,,0,,,0,False,,,
